Average Time;Global Size;LocalSize
2.01321e-05;21;37
2.06876e-05;22;37
1.97077e-05;23;37
2.0299e-05;24;37
1.91236e-05;25;37
1.9083e-05;26;37
1.65558e-05;27;37
1.94168e-05;28;37
2.08426e-05;29;37
1.71685e-05;30;37
2.00772e-05;31;37
1.86133e-05;32;37
1.99652e-05;33;37
1.75166e-05;34;37
2.12836e-05;35;37
1.70135e-05;36;37
2.04158e-05;37;37
1.59192e-05;38;37
1.72067e-05;39;37
1.93143e-05;40;37
2.03085e-05;41;37
2.06089e-05;42;37
1.84464e-05;43;37
2.12908e-05;44;37
2.14624e-05;45;37
2.02131e-05;46;37
1.77741e-05;47;37
1.67394e-05;48;37
1.75238e-05;49;37
1.84631e-05;50;37
1.83129e-05;51;37
1.2095e-05;52;37
1.6427e-05;53;37
1.66321e-05;54;37
7.43151e-06;55;37
6.83784e-06;56;37
6.56843e-06;57;37
6.53982e-06;58;37
6.5589e-06;59;37
6.58035e-06;60;37
6.51121e-06;61;37
6.5732e-06;62;37
6.54221e-06;63;37
6.58035e-06;64;37
1.20616e-05;1;38
1.91903e-05;2;38
1.62935e-05;3;38
2.09403e-05;4;38
1.92714e-05;5;38
1.95193e-05;6;38
2.00415e-05;7;38
1.68586e-05;8;38
1.73354e-05;9;38
1.97053e-05;10;38
1.81627e-05;11;38
2.03514e-05;12;38
1.89805e-05;13;38
1.74499e-05;14;38
2.01154e-05;15;38
1.92785e-05;16;38
1.97244e-05;17;38
1.77741e-05;18;38
1.95146e-05;19;38
1.97458e-05;20;38
1.95932e-05;21;38
1.69158e-05;22;38
9.22918e-06;23;38
1.81746e-05;24;38
2.05421e-05;25;38
1.93167e-05;26;38
1.90258e-05;27;38
2.01058e-05;28;38
1.9536e-05;29;38
1.88661e-05;30;38
1.95265e-05;31;38
1.86992e-05;32;38
1.82772e-05;33;38
1.85776e-05;34;38
1.8971e-05;35;38
1.76883e-05;36;38
1.7705e-05;37;38
1.86563e-05;38;38
1.91879e-05;39;38
2.05493e-05;40;38
2.05159e-05;41;38
1.73616e-05;42;38
2.03228e-05;43;38
1.90353e-05;44;38
1.69301e-05;45;38
2.08879e-05;46;38
1.88708e-05;47;38
1.82581e-05;48;38
1.59526e-05;49;38
1.92142e-05;50;38
1.88518e-05;51;38
1.87087e-05;52;38
2.03466e-05;53;38
2.07686e-05;54;38
1.91402e-05;55;38
1.79696e-05;56;38
1.8394e-05;57;38
2.12646e-05;58;38
1.69659e-05;59;38
1.74785e-05;60;38
1.88708e-05;61;38
1.83892e-05;62;38
1.78719e-05;63;38
1.8239e-05;64;38
1.27506e-05;1;39
1.95765e-05;2;39
1.51014e-05;3;39
1.95074e-05;4;39
1.98555e-05;5;39
1.97601e-05;6;39
1.87302e-05;7;39
1.90187e-05;8;39
1.8301e-05;9;39
2.20799e-05;10;39
1.43528e-05;11;39
1.90139e-05;12;39
1.77479e-05;13;39
1.97601e-05;14;39
1.9474e-05;15;39
2.01726e-05;16;39
1.91998e-05;17;39
1.81675e-05;18;39
1.68252e-05;19;39
1.68347e-05;20;39
1.72091e-05;21;39
2.01941e-05;22;39
1.90639e-05;23;39
1.94407e-05;24;39
1.84155e-05;25;39
1.88327e-05;26;39
1.98007e-05;27;39
1.83678e-05;28;39
1.99914e-05;29;39
1.18065e-05;30;39
1.82772e-05;31;39
1.82319e-05;32;39
1.91045e-05;33;39
1.85633e-05;34;39
1.62864e-05;35;39
1.88875e-05;36;39
2.069e-05;37;39
1.74332e-05;38;39
1.7426e-05;39;39
1.92881e-05;40;39
6.54221e-06;41;39
6.50883e-06;42;39
6.51598e-06;43;39
6.50883e-06;44;39
6.50883e-06;45;39
6.47068e-06;46;39
6.46114e-06;47;39
8.64267e-06;48;39
1.83058e-05;49;39
2.10905e-05;50;39
2.1565e-05;51;39
1.81031e-05;52;39
2.00415e-05;53;39
2.00629e-05;54;39
1.90425e-05;55;39
1.79935e-05;56;39
1.90353e-05;57;39
1.97864e-05;58;39
1.77908e-05;59;39
1.77503e-05;60;39
2.03371e-05;61;39
1.93691e-05;62;39
1.73092e-05;63;39
2.03252e-05;64;39
1.83678e-05;1;40
1.6818e-05;2;40
2.01488e-05;3;40
1.83415e-05;4;40
2.19584e-05;5;40
1.94645e-05;6;40
2.06566e-05;7;40
1.91355e-05;8;40
1.89781e-05;9;40
1.79577e-05;10;40
1.94407e-05;11;40
1.70779e-05;12;40
2.10142e-05;13;40
1.84393e-05;14;40
1.85108e-05;15;40
1.85513e-05;16;40
1.77622e-05;17;40
1.59979e-05;18;40
2.16794e-05;19;40
1.7004e-05;20;40
1.89519e-05;21;40
1.92308e-05;22;40
1.94979e-05;23;40
2.06637e-05;24;40
1.65296e-05;25;40
2.06161e-05;26;40
1.64461e-05;27;40
1.72782e-05;28;40
1.74975e-05;29;40
1.98102e-05;30;40
1.98078e-05;31;40
2.10357e-05;32;40
1.94764e-05;33;40
1.8816e-05;34;40
1.89495e-05;35;40
1.90616e-05;36;40
1.85919e-05;37;40
1.79791e-05;38;40
1.7817e-05;39;40
1.96195e-05;40;40
1.97482e-05;41;40
1.9083e-05;42;40
2.08068e-05;43;40
1.92451e-05;44;40
1.90306e-05;45;40
1.93143e-05;46;40
1.9486e-05;47;40
1.99056e-05;48;40
1.8754e-05;49;40
1.77932e-05;50;40
1.82295e-05;51;40
1.84059e-05;52;40
1.95313e-05;53;40
2.04277e-05;54;40
2.00272e-05;55;40
1.97649e-05;56;40
1.81437e-05;57;40
1.72567e-05;58;40
1.83535e-05;59;40
1.4689e-05;60;40
1.88541e-05;61;40
1.93e-05;62;40
1.08123e-05;63;40
2.12049e-05;64;40
1.67751e-05;1;41
1.66655e-05;2;41
1.53947e-05;3;41
1.48487e-05;4;41
1.55091e-05;5;41
1.48654e-05;6;41
1.42312e-05;7;41
1.49441e-05;8;41
1.4143e-05;9;41
1.5254e-05;10;41
1.50871e-05;11;41
1.47915e-05;12;41
1.49155e-05;13;41
1.4832e-05;14;41
1.48296e-05;15;41
1.49679e-05;16;41
1.44792e-05;17;41
1.41191e-05;18;41
1.5285e-05;19;41
1.47963e-05;20;41
1.54591e-05;21;41
1.61695e-05;22;41
1.65486e-05;23;41
1.54948e-05;24;41
1.67465e-05;25;41
1.6067e-05;26;41
1.56498e-05;27;41
1.55139e-05;28;41
1.17946e-05;29;41
1.64533e-05;30;41
9.56297e-06;31;41
9.67503e-06;32;41
9.07183e-06;33;41
1.61409e-05;34;41
1.19185e-05;35;41
1.42336e-05;36;41
1.61314e-05;37;41
1.67227e-05;38;41
1.52111e-05;39;41
1.62983e-05;40;41
1.53637e-05;41;41
1.5862e-05;42;41
1.57332e-05;43;41
1.60742e-05;44;41
1.61767e-05;45;41
1.38307e-05;46;41
1.76477e-05;47;41
1.54471e-05;48;41
1.34063e-05;49;41
1.64819e-05;50;41
1.55163e-05;51;41
9.24587e-06;52;41
1.40929e-05;53;41
1.74427e-05;54;41
1.70588e-05;55;41
1.70135e-05;56;41
1.66702e-05;57;41
1.57094e-05;58;41
1.27912e-05;59;41
6.93321e-06;60;41
6.94752e-06;61;41
6.95229e-06;62;41
8.111e-06;63;41
1.69826e-05;64;41
1.54757e-05;1;42
1.59717e-05;2;42
1.69563e-05;3;42
1.6861e-05;4;42
1.42813e-05;5;42
1.42527e-05;6;42
1.57523e-05;7;42
1.49202e-05;8;42
1.53685e-05;9;42
1.38736e-05;10;42
1.42503e-05;11;42
1.38021e-05;12;42
1.49655e-05;13;42
1.44887e-05;14;42
1.40309e-05;15;42
1.48988e-05;16;42
1.48916e-05;17;42
1.53685e-05;18;42
1.51539e-05;19;42
1.35946e-05;20;42
1.52779e-05;21;42
1.4832e-05;22;42
1.48845e-05;23;42
1.45125e-05;24;42
1.43623e-05;25;42
1.49512e-05;26;42
1.35136e-05;27;42
1.4112e-05;28;42
1.51396e-05;29;42
1.36828e-05;30;42
1.40381e-05;31;42
1.46842e-05;32;42
1.52087e-05;33;42
1.39213e-05;34;42
1.43552e-05;35;42
1.48392e-05;36;42
1.40977e-05;37;42
1.37019e-05;38;42
1.39832e-05;39;42
1.43552e-05;40;42
1.40691e-05;41;42
1.27864e-05;42;42
1.3237e-05;43;42
1.37401e-05;44;42
1.50394e-05;45;42
1.46222e-05;46;42
1.4329e-05;47;42
1.50061e-05;48;42
1.54877e-05;49;42
1.65915e-05;50;42
1.30892e-05;51;42
1.2536e-05;52;42
1.60742e-05;53;42
1.17826e-05;54;42
1.5192e-05;55;42
9.13143e-06;56;42
1.50323e-05;57;42
1.05619e-05;58;42
1.64461e-05;59;42
1.58405e-05;60;42
1.65319e-05;61;42
1.60813e-05;62;42
1.04237e-05;63;42
1.42288e-05;64;42
1.1251e-05;1;43
1.61958e-05;2;43
9.49144e-06;3;43
8.08001e-06;4;43
1.00207e-05;5;43
1.56474e-05;6;43
1.46699e-05;7;43
9.95636e-06;8;43
1.25051e-05;9;43
1.54042e-05;10;43
1.55115e-05;11;43
1.46842e-05;12;43
1.42503e-05;13;43
1.31226e-05;14;43
1.40285e-05;15;43
1.63126e-05;16;43
2.00009e-05;17;43
1.9486e-05;18;43
7.22885e-06;19;43
7.12156e-06;20;43
7.16209e-06;21;43
7.17402e-06;22;43
1.405e-05;23;43
1.69182e-05;24;43
1.62315e-05;25;43
1.5142e-05;26;43
1.38474e-05;27;43
1.01304e-05;28;43
1.57833e-05;29;43
1.53875e-05;30;43
9.70125e-06;31;43
1.67394e-05;32;43
1.53995e-05;33;43
1.4565e-05;34;43
1.51801e-05;35;43
1.67465e-05;36;43
1.50132e-05;37;43
1.52135e-05;38;43
1.50418e-05;39;43
1.47247e-05;40;43
1.5316e-05;41;43
1.62196e-05;42;43
2.19107e-05;43;43
1.9784e-05;44;43
1.95456e-05;45;43
2.09093e-05;46;43
1.99294e-05;47;43
1.87278e-05;48;43
1.97124e-05;49;43
1.92165e-05;50;43
1.966e-05;51;43
1.9536e-05;52;43
1.91784e-05;53;43
1.85871e-05;54;43
1.9176e-05;55;43
1.98507e-05;56;43
1.93119e-05;57;43
1.92761e-05;58;43
1.96052e-05;59;43
1.99795e-05;60;43
1.92976e-05;61;43
1.97721e-05;62;43
1.97625e-05;63;43
1.92761e-05;64;43
2.20966e-05;1;44
1.89614e-05;2;44
1.93858e-05;3;44
1.97482e-05;4;44
1.92022e-05;5;44
1.93357e-05;6;44
1.90687e-05;7;44
1.83105e-05;8;44
1.89304e-05;9;44
1.87421e-05;10;44
1.94454e-05;11;44
1.84631e-05;12;44
1.94144e-05;13;44
1.85943e-05;14;44
1.94502e-05;15;44
1.89757e-05;16;44
1.87445e-05;17;44
1.91164e-05;18;44
1.92809e-05;19;44
2.01797e-05;20;44
1.97744e-05;21;44
1.92595e-05;22;44
1.92451e-05;23;44
1.90878e-05;24;44
1.94025e-05;25;44
1.93834e-05;26;44
1.87802e-05;27;44
1.96147e-05;28;44
1.82819e-05;29;44
1.95956e-05;30;44
1.9474e-05;31;44
1.93763e-05;32;44
1.86181e-05;33;44
1.88375e-05;34;44
1.96481e-05;35;44
1.85323e-05;36;44
1.88303e-05;37;44
1.89567e-05;38;44
1.83606e-05;39;44
1.8754e-05;40;44
1.92547e-05;41;44
1.9002e-05;42;44
1.83773e-05;43;44
1.98698e-05;44;44
1.92022e-05;45;44
2.14195e-05;46;44
1.8959e-05;47;44
1.8754e-05;48;44
1.96934e-05;49;44
1.95408e-05;50;44
1.87111e-05;51;44
1.85347e-05;52;44
1.88661e-05;53;44
1.93548e-05;54;44
2.08521e-05;55;44
1.95956e-05;56;44
1.91498e-05;57;44
1.98603e-05;58;44
1.87254e-05;59;44
1.86443e-05;60;44
1.97721e-05;61;44
1.86944e-05;62;44
1.94407e-05;63;44
1.89757e-05;64;44
1.94979e-05;1;45
1.95265e-05;2;45
1.94192e-05;3;45
1.98483e-05;4;45
1.92595e-05;5;45
1.84631e-05;6;45
1.94645e-05;7;45
1.86586e-05;8;45
1.89328e-05;9;45
1.8959e-05;10;45
1.90902e-05;11;45
1.88041e-05;12;45
1.90973e-05;13;45
1.96528e-05;14;45
1.95003e-05;15;45
1.98555e-05;16;45
1.88422e-05;17;45
1.88255e-05;18;45
1.91474e-05;19;45
1.88684e-05;20;45
1.90234e-05;21;45
1.85847e-05;22;45
1.90401e-05;23;45
1.87445e-05;24;45
1.87778e-05;25;45
1.8487e-05;26;45
1.88375e-05;27;45
2.18725e-05;28;45
1.91832e-05;29;45
2.01559e-05;30;45
2.13718e-05;31;45
1.94526e-05;32;45
2.06494e-05;33;45
2.0225e-05;34;45
2.78091e-05;35;45
2.04349e-05;36;45
2.06041e-05;37;45
1.41597e-05;38;45
1.72353e-05;39;45
2.01035e-05;40;45
2.04277e-05;41;45
2.12526e-05;42;45
2.10595e-05;43;45
2.10333e-05;44;45
1.97101e-05;45;45
2.01321e-05;46;45
2.03657e-05;47;45
2.13385e-05;48;45
1.15609e-05;49;45
2.04206e-05;50;45
2.23303e-05;51;45
2.19226e-05;52;45
2.21086e-05;53;45
2.25139e-05;54;45
2.20084e-05;55;45
1.03593e-05;56;45
2.17628e-05;57;45
2.19345e-05;58;45
2.14672e-05;59;45
2.22039e-05;60;45
2.16508e-05;61;45
2.16556e-05;62;45
2.20513e-05;63;45
2.18868e-05;64;45
2.1863e-05;1;46
2.13861e-05;2;46
2.21157e-05;3;46
2.06947e-05;4;46
2.20656e-05;5;46
2.08282e-05;6;46
2.16699e-05;7;46
2.08521e-05;8;46
2.22063e-05;9;46
2.18678e-05;10;46
2.27642e-05;11;46
2.17271e-05;12;46
2.16007e-05;13;46
2.1534e-05;14;46
2.1472e-05;15;46
2.17915e-05;16;46
2.18511e-05;17;46
2.20323e-05;18;46
2.12097e-05;19;46
2.19393e-05;20;46
2.1863e-05;21;46
2.15149e-05;22;46
2.30241e-05;23;46
2.18105e-05;24;46
1.0798e-05;25;46
2.25639e-05;26;46
2.24519e-05;27;46
2.22945e-05;28;46
2.32124e-05;29;46
2.22945e-05;30;46
2.25687e-05;31;46
2.19178e-05;32;46
2.01249e-05;33;46
1.83535e-05;34;46
1.77503e-05;35;46
1.74165e-05;36;46
1.64628e-05;37;46
1.87445e-05;38;46
1.80745e-05;39;46
1.83082e-05;40;46
1.69325e-05;41;46
1.89686e-05;42;46
1.83821e-05;43;46
1.68681e-05;44;46
1.80459e-05;45;46
1.60384e-05;46;46
1.74618e-05;47;46
1.68037e-05;48;46
1.70517e-05;49;46
1.80507e-05;50;46
1.85609e-05;51;46
1.74475e-05;52;46
1.77407e-05;53;46
1.71518e-05;54;46
1.64771e-05;55;46
1.80316e-05;56;46
1.63341e-05;57;46
1.74475e-05;58;46
1.63531e-05;59;46
1.67727e-05;60;46
1.79386e-05;61;46
1.74284e-05;62;46
1.72997e-05;63;46
1.69897e-05;64;46
1.75071e-05;1;47
1.74928e-05;2;47
1.68967e-05;3;47
1.63579e-05;4;47
1.69754e-05;5;47
1.82009e-05;6;47
1.70422e-05;7;47
1.77026e-05;8;47
1.73235e-05;9;47
1.68276e-05;10;47
1.5626e-05;11;47
1.79434e-05;12;47
1.65296e-05;13;47
1.75548e-05;14;47
1.68538e-05;15;47
1.69635e-05;16;47
1.7252e-05;17;47
1.81746e-05;18;47
1.8239e-05;19;47
1.66154e-05;20;47
1.68657e-05;21;47
1.65963e-05;22;47
1.76334e-05;23;47
1.67847e-05;24;47
1.77836e-05;25;47
1.77598e-05;26;47
1.77884e-05;27;47
1.70732e-05;28;47
1.75667e-05;29;47
1.74546e-05;30;47
1.77526e-05;31;47
1.7364e-05;32;47
1.74689e-05;33;47
1.73211e-05;34;47
1.71208e-05;35;47
1.6706e-05;36;47
1.79958e-05;37;47
1.73545e-05;38;47
1.83606e-05;39;47
1.68467e-05;40;47
9.46045e-06;41;47
1.90234e-05;42;47
1.74928e-05;43;47
1.65057e-05;44;47
1.15371e-05;45;47
1.82819e-05;46;47
1.77789e-05;47;47
1.78504e-05;48;47
1.74475e-05;49;47
1.70708e-05;50;47
1.68061e-05;51;47
1.69325e-05;52;47
1.78742e-05;53;47
1.86539e-05;54;47
1.80697e-05;55;47
1.69683e-05;56;47
1.75858e-05;57;47
1.72043e-05;58;47
1.80984e-05;59;47
1.76597e-05;60;47
1.75595e-05;61;47
1.81437e-05;62;47
1.77455e-05;63;47
1.67584e-05;64;47
1.7283e-05;1;48
1.80817e-05;2;48
1.59383e-05;3;48
1.72639e-05;4;48
1.78266e-05;5;48
1.84202e-05;6;48
1.7035e-05;7;48
1.82819e-05;8;48
1.67632e-05;9;48
1.79291e-05;10;48
1.64247e-05;11;48
1.63174e-05;12;48
1.7066e-05;13;48
1.71781e-05;14;48
1.66202e-05;15;48
1.57237e-05;16;48
1.652e-05;17;48
1.84774e-05;18;48
1.7097e-05;19;48
1.79148e-05;20;48
1.78289e-05;21;48
1.78933e-05;22;48
1.76096e-05;23;48
1.63484e-05;24;48
1.65129e-05;25;48
1.62292e-05;26;48
1.73759e-05;27;48
1.75905e-05;28;48
1.71328e-05;29;48
1.56927e-05;30;48
1.7004e-05;31;48
1.69587e-05;32;48
1.59621e-05;33;48
1.76597e-05;34;48
1.70732e-05;35;48
1.81198e-05;36;48
1.70755e-05;37;48
1.76692e-05;38;48
1.75118e-05;39;48
1.82462e-05;40;48
1.66583e-05;41;48
1.80149e-05;42;48
1.58906e-05;43;48
1.68562e-05;44;48
1.71685e-05;45;48
1.82748e-05;46;48
1.75643e-05;47;48
1.82629e-05;48;48
1.79195e-05;49;48
1.82247e-05;50;48
1.791e-05;51;48
1.65224e-05;52;48
1.69992e-05;53;48
1.69325e-05;54;48
1.77717e-05;55;48
1.64938e-05;56;48
1.80888e-05;57;48
9.90391e-06;58;48
1.80745e-05;59;48
1.76668e-05;60;48
1.81746e-05;61;48
1.56426e-05;62;48
1.63698e-05;63;48
9.4676e-06;64;48
1.68133e-05;1;49
1.61505e-05;2;49
1.70088e-05;3;49
1.83582e-05;4;49
1.73187e-05;5;49
1.62148e-05;6;49
1.75357e-05;7;49
1.71161e-05;8;49
1.64318e-05;9;49
1.67918e-05;10;49
1.78576e-05;11;49
1.68586e-05;12;49
1.84989e-05;13;49
1.72615e-05;14;49
1.74737e-05;15;49
1.79935e-05;16;49
1.62077e-05;17;49
1.73187e-05;18;49
1.62816e-05;19;49
1.80507e-05;20;49
1.74904e-05;21;49
1.68037e-05;22;49
1.65391e-05;23;49
1.73306e-05;24;49
1.76096e-05;25;49
1.79935e-05;26;49
1.80316e-05;27;49
1.84345e-05;28;49
1.82557e-05;29;49
1.73116e-05;30;49
1.75977e-05;31;49
1.72377e-05;32;49
1.76191e-05;33;49
1.61672e-05;34;49
1.66917e-05;35;49
1.69849e-05;36;49
1.90115e-05;37;49
1.61052e-05;38;49
1.75977e-05;39;49
1.77598e-05;40;49
1.66035e-05;41;49
1.76311e-05;42;49
1.69754e-05;43;49
1.65963e-05;44;49
1.63913e-05;45;49
1.8661e-05;46;49
1.75357e-05;47;49
1.69516e-05;48;49
1.69301e-05;49;49
1.78671e-05;50;49
1.69516e-05;51;49
1.6551e-05;52;49
1.65009e-05;53;49
1.65963e-05;54;49
1.65892e-05;55;49
1.78528e-05;56;49
1.75977e-05;57;49
1.74022e-05;58;49
1.78766e-05;59;49
1.81532e-05;60;49
1.60098e-05;61;49
1.6191e-05;62;49
1.71661e-05;63;49
1.72329e-05;64;49
1.8394e-05;1;50
1.83463e-05;2;50
1.82891e-05;3;50
1.63817e-05;4;50
1.64866e-05;5;50
1.73497e-05;6;50
1.7972e-05;7;50
1.80364e-05;8;50
1.77693e-05;9;50
1.8878e-05;10;50
1.76048e-05;11;50
1.83201e-05;12;50
1.71995e-05;13;50
1.77073e-05;14;50
1.51372e-05;15;50
1.57142e-05;16;50
1.70994e-05;17;50
1.70755e-05;18;50
1.66917e-05;19;50
1.79029e-05;20;50
1.84917e-05;21;50
1.78552e-05;22;50
1.66345e-05;23;50
1.67513e-05;24;50
1.65153e-05;25;50
1.75953e-05;26;50
1.82319e-05;27;50
1.80554e-05;28;50
1.83606e-05;29;50
1.69778e-05;30;50
1.69539e-05;31;50
1.69754e-05;32;50
1.82319e-05;33;50
1.80197e-05;34;50
1.7767e-05;35;50
1.64413e-05;36;50
1.80316e-05;37;50
1.90783e-05;38;50
1.70684e-05;39;50
1.80602e-05;40;50
1.79434e-05;41;50
1.74212e-05;42;50
1.73903e-05;43;50
1.6799e-05;44;50
1.60861e-05;45;50
1.67489e-05;46;50
1.63889e-05;47;50
1.87302e-05;48;50
1.74069e-05;49;50
1.70588e-05;50;50
1.70159e-05;51;50
1.71232e-05;52;50
1.71208e-05;53;50
1.297e-05;54;50
1.42241e-05;55;50
1.63722e-05;56;50
1.88303e-05;57;50
1.75142e-05;58;50
1.61529e-05;59;50
1.73521e-05;60;50
1.68061e-05;61;50
1.80554e-05;62;50
1.8096e-05;63;50
1.755e-05;64;50
1.69873e-05;1;51
1.70708e-05;2;51
1.84011e-05;3;51
1.6644e-05;4;51
1.67823e-05;5;51
1.69802e-05;6;51
1.86229e-05;7;51
1.67155e-05;8;51
1.69992e-05;9;51
1.63412e-05;10;51
1.75691e-05;11;51
1.74165e-05;12;51
1.71423e-05;13;51
1.89972e-05;14;51
1.791e-05;15;51
1.85418e-05;16;51
1.88017e-05;17;51
1.86467e-05;18;51
1.72329e-05;19;51
1.56951e-05;20;51
1.8878e-05;21;51
1.71709e-05;22;51
1.64533e-05;23;51
1.73306e-05;24;51
1.79505e-05;25;51
1.71375e-05;26;51
1.98889e-05;27;51
2.03609e-05;28;51
1.74856e-05;29;51
1.75524e-05;30;51
1.61338e-05;31;51
1.87969e-05;32;51
1.85585e-05;33;51
1.60003e-05;34;51
1.84226e-05;35;51
1.86753e-05;36;51
1.89972e-05;37;51
1.87445e-05;38;51
1.95765e-05;39;51
1.65868e-05;40;51
1.91283e-05;41;51
1.87755e-05;42;51
1.80531e-05;43;51
1.6818e-05;44;51
1.94454e-05;45;51
1.9877e-05;46;51
2.11501e-05;47;51
1.8611e-05;48;51
1.8568e-05;49;51
1.91426e-05;50;51
1.71351e-05;51;51
1.96886e-05;52;51
2.02513e-05;53;51
2.07591e-05;54;51
1.89447e-05;55;51
1.78623e-05;56;51
1.99628e-05;57;51
1.81127e-05;58;51
2.02155e-05;59;51
1.88756e-05;60;51
1.75333e-05;61;51
2.05827e-05;62;51
2.11072e-05;63;51
1.78194e-05;64;51
1.83249e-05;1;52
1.13463e-05;2;52
6.47306e-06;3;52
1.04809e-05;4;52
8.34227e-06;5;52
1.86253e-05;6;52
1.97244e-05;7;52
1.70088e-05;8;52
2.00295e-05;9;52
1.87111e-05;10;52
1.67298e-05;11;52
1.97792e-05;12;52
2.01201e-05;13;52
1.84894e-05;14;52
2.08497e-05;15;52
1.88184e-05;16;52
1.472e-05;17;52
1.85061e-05;18;52
2.07758e-05;19;52
1.84512e-05;20;52
1.79172e-05;21;52
1.80674e-05;22;52
1.95003e-05;23;52
2.07424e-05;24;52
2.13456e-05;25;52
1.92285e-05;26;52
1.81389e-05;27;52
1.95718e-05;28;52
1.83678e-05;29;52
2.12646e-05;30;52
1.9834e-05;31;52
2.16055e-05;32;52
2.04039e-05;33;52
1.76525e-05;34;52
1.96505e-05;35;52
1.75977e-05;36;52
1.80578e-05;37;52
2.15173e-05;38;52
1.92952e-05;39;52
1.88327e-05;40;52
1.78552e-05;41;52
2.0299e-05;42;52
1.96314e-05;43;52
2.00534e-05;44;52
2.01917e-05;45;52
1.14393e-05;46;52
6.68287e-06;47;52
6.31809e-06;48;52
6.34909e-06;49;52
6.38247e-06;50;52
8.81433e-06;51;52
1.78766e-05;52;52
1.86682e-05;53;52
1.61529e-05;54;52
1.55854e-05;55;52
1.77407e-05;56;52
1.80531e-05;57;52
1.96028e-05;58;52
1.94502e-05;59;52
1.99366e-05;60;52
2.00558e-05;61;52
1.82986e-05;62;52
1.74427e-05;63;52
1.77979e-05;64;52
1.83749e-05;1;53
1.88899e-05;2;53
2.09236e-05;3;53
2.01464e-05;4;53
1.74975e-05;5;53
1.78552e-05;6;53
2.033e-05;7;53
1.87755e-05;8;53
1.81746e-05;9;53
1.98221e-05;10;53
9.37939e-06;11;53
2.03061e-05;12;53
1.88947e-05;13;53
1.77741e-05;14;53
1.84441e-05;15;53
1.75214e-05;16;53
2.06065e-05;17;53
1.71018e-05;18;53
1.87063e-05;19;53
1.75858e-05;20;53
1.88565e-05;21;53
1.88351e-05;22;53
1.81985e-05;23;53
1.93548e-05;24;53
1.99699e-05;25;53
1.82223e-05;26;53
1.8549e-05;27;53
1.79434e-05;28;53
1.67847e-05;29;53
2.03657e-05;30;53
1.57309e-05;31;53
1.89304e-05;32;53
1.82271e-05;33;53
1.64843e-05;34;53
1.73092e-05;35;53
1.97077e-05;36;53
1.90663e-05;37;53
1.81103e-05;38;53
1.85418e-05;39;53
1.95193e-05;40;53
1.60527e-05;41;53
1.61695e-05;42;53
1.65105e-05;43;53
2.00796e-05;44;53
1.72234e-05;45;53
1.80459e-05;46;53
1.99151e-05;47;53
1.82056e-05;48;53
1.755e-05;49;53
1.88375e-05;50;53
1.71328e-05;51;53
1.84274e-05;52;53
2.03824e-05;53;53
1.89447e-05;54;53
2.03013e-05;55;53
1.90997e-05;56;53
1.89972e-05;57;53
2.1503e-05;58;53
1.89471e-05;59;53
2.04158e-05;60;53
1.81866e-05;61;53
1.58596e-05;62;53
2.08139e-05;63;53
1.77908e-05;64;53
2.04134e-05;1;54
1.83368e-05;2;54
1.58072e-05;3;54
2.10953e-05;4;54
1.86777e-05;5;54
1.84727e-05;6;54
1.01233e-05;7;54
1.82152e-05;8;54
1.93143e-05;9;54
1.966e-05;10;54
1.60718e-05;11;54
1.62673e-05;12;54
1.8878e-05;13;54
1.85585e-05;14;54
2.06327e-05;15;54
1.80483e-05;16;54
1.8909e-05;17;54
1.86849e-05;18;54
1.84655e-05;19;54
1.9331e-05;20;54
1.78123e-05;21;54
1.93e-05;22;54
1.83177e-05;23;54
1.8549e-05;24;54
2.02775e-05;25;54
1.87755e-05;26;54
2.00367e-05;27;54
1.76597e-05;28;54
1.92714e-05;29;54
1.72329e-05;30;54
2.05493e-05;31;54
2.04587e-05;32;54
2.02894e-05;33;54
1.93e-05;34;54
2.0802e-05;35;54
2.00796e-05;36;54
2.11191e-05;37;54
1.67871e-05;38;54
1.65439e-05;39;54
1.84321e-05;40;54
1.67394e-05;41;54
1.79577e-05;42;54
1.61219e-05;43;54
1.59764e-05;44;54
1.91069e-05;45;54
1.70374e-05;46;54
2.00033e-05;47;54
1.99533e-05;48;54
2.30336e-05;49;54
2.074e-05;50;54
1.97959e-05;51;54
1.59311e-05;52;54
2.00176e-05;53;54
1.93667e-05;54;54
2.0287e-05;55;54
1.71661e-05;56;54
1.89257e-05;57;54
1.88994e-05;58;54
1.98698e-05;59;54
1.96409e-05;60;54
1.69802e-05;61;54
1.96385e-05;62;54
1.91164e-05;63;54
1.82652e-05;64;54
1.76454e-05;1;55
2.00534e-05;2;55
1.5161e-05;3;55
2.08068e-05;4;55
1.73283e-05;5;55
1.78838e-05;6;55
1.84774e-05;7;55
2.02131e-05;8;55
1.8034e-05;9;55
1.76787e-05;10;55
1.49846e-05;11;55
1.62435e-05;12;55
1.89662e-05;13;55
1.81627e-05;14;55
1.93095e-05;15;55
1.96242e-05;16;55
1.87325e-05;17;55
1.7736e-05;18;55
1.89948e-05;19;55
1.96028e-05;20;55
2.03729e-05;21;55
1.92523e-05;22;55
1.87159e-05;23;55
1.67894e-05;24;55
1.96528e-05;25;55
9.23634e-06;26;55
2.03896e-05;27;55
1.93191e-05;28;55
2.15864e-05;29;55
1.89543e-05;30;55
1.65629e-05;31;55
2.03848e-05;32;55
1.97315e-05;33;55
2.07114e-05;34;55
